Attr 1,Attr 2
0.562017,0.460345
0.559126,0.458722
0.634021,0.472649
0.601064,0.48083
0.558796,0.448732
0.574966,0.477219
0.59446,0.500225
0.586813,0.467235
0.550175,0.486114
0.546523,0.454955
0.55218,0.483645
0.538119,0.440707
0.554856,0.477869
0.58431,0.454982
0.526816,0.428798
0.566481,0.471559
0.586322,0.450945
0.5463,0.454383
0.594655,0.494779
0.577602,0.485369
0.526733,0.421523
0.570419,0.509155
0.580559,0.505565
0.499094,0.432671
0.577452,0.4887
0.554469,0.47006
0.605242,0.475939
0.57513,0.509748
0.535366,0.434881
0.516831,0.454462
0.527605,0.478736
0.469552,0.484563
0.554085,0.495937
0.490594,0.476541
0.554869,0.493017
0.57645,0.506452
0.532393,0.505732
0.530596,0.45445
0.540901,0.489976
0.511463,0.449507
0.505905,0.462555
0.575967,0.487228
0.578901,0.475339
0.58879,0.511121
0.4878,0.466843
0.541143,0.457859
0.486828,0.449538
0.522648,0.496902
0.5415,0.481418
0.518768,0.474297
0.533861,0.464522
0.504768,0.450139
0.601349,0.516627
0.623134,0.547678
0.508063,0.450367
0.531178,0.489214
0.487554,0.444594
0.489218,0.453369
0.514254,0.423482
0.435421,0.41707
0.521153,0.437289
0.500019,0.38978
0.54386,0.49947
0.531642,0.502132
0.516656,0.477672
0.484508,0.450318
0.5286,0.459063
0.47795,0.450081
0.472862,0.434482
0.506584,0.463016
0.486293,0.430067
0.508805,0.445467
0.505226,0.451221
0.503975,0.444907
0.471762,0.413852
0.488954,0.415088
0.485621,0.39119
0.507385,0.42305
0.534152,0.472652
0.523266,0.473436
0.522415,0.48097
0.575597,0.491971
0.527018,0.453036
0.52582,0.476997
0.533324,0.457608
0.520005,0.42447
0.569233,0.527545
0.53746,0.486963
0.57005,0.494682
0.598757,0.482579
0.543713,0.473521
0.504351,0.438922
0.535511,0.454972
0.529857,0.435556
0.496727,0.436287
0.520603,0.465351
0.459864,0.501721
0.474431,0.432929
0.486257,0.421622
0.551741,0.469005
0.521698,0.449068
0.516603,0.45499
0.49659,0.463911
0.52451,0.509095
0.499177,0.536213
0.521196,0.533356
0.533187,0.463646
0.524582,0.475169
0.558103,0.503271
0.54227,0.498965
0.519897,0.493013
0.520939,0.445981
0.493635,0.425833
0.533138,0.488336
0.537594,0.474607
0.525892,0.450771
0.536297,0.502354
0.518248,0.486217
0.531138,0.487868
0.550641,0.489109
0.530201,0.507146
0.533597,0.478831
0.519564,0.46697
0.514341,0.481195
0.536899,0.489214
0.524331,0.500197
0.498886,0.455818
0.525257,0.475301
0.473627,0.434126
0.520409,0.447234
0.506539,0.464991
0.527318,0.446554
0.512926,0.43579
0.510111,0.415359
0.494229,0.458616
0.525149,0.435971
0.527779,0.440885
0.538774,0.443958
0.516664,0.42431
0.552153,0.486755
0.482954,0.428097
0.400096,0.428095
0.518886,0.500109
0.488296,0.452119
0.505962,0.44843
0.503228,0.43762
0.511893,0.40478
0.502125,0.444675
0.473242,0.430641
0.467968,0.419897
0.487838,0.458624
0.468514,0.439559
0.468537,0.425184
0.471455,0.462386
0.458678,0.430991
0.519575,0.430939
0.482405,0.454754
0.526237,0.4785
0.475492,0.417351
0.491611,0.428968
0.523165,0.467009
0.516327,0.498524
0.514746,0.47422
0.494988,0.43734
0.479015,0.660232
0.507011,0.546597
0.536485,0.495027
0.494339,0.44141
0.506869,0.429029
0.471376,0.450384
0.520114,0.453302
0.513698,0.474047
0.496619,0.457383
0.502356,0.444259
0.49996,0.428669
0.493289,0.403113
0.48587,0.417743
0.523674,0.426784
0.495984,0.415832
0.517716,0.403288
0.502,0.420567
0.496295,0.396043
0.496502,0.427219
0.532363,0.435572
0.509739,0.422045
0.507353,0.442121
0.497508,0.40605
0.53865,0.430618
0.540489,0.455331
0.459928,0.385073
0.525505,0.4127
0.481532,0.424606
0.513026,0.420153
0.475616,0.406555
0.473636,0.393214
0.494677,0.40551
0.526002,0.441457
0.44502,0.393399
0.473618,0.404711
0.445321,0.405987
0.478589,0.403143
0.502949,0.411856
0.490483,0.417622
0.473888,0.406253
0.481593,0.39472
0.524207,0.441815
0.51166,0.417335
0.449517,0.367104
0.473596,0.416604
0.504513,0.434855
0.516887,0.443251
0.489922,0.41663
0.460631,0.433734
0.463036,0.403788
0.470891,0.410826
0.493539,0.395719
0.522416,0.436476
0.511004,0.419684
0.498997,0.468119
0.52705,0.449556
0.45779,0.439736
0.496628,0.4653
0.499531,0.420709
0.502143,0.433351
0.503356,0.40618
0.487085,0.433551
0.504689,0.398684
0.494388,0.436342
0.484357,0.404364
0.524685,0.440517
0.499449,0.434363
0.514628,0.428479
0.510196,0.446181
0.513073,0.436331
0.494245,0.430038
0.482058,0.426838
0.478443,0.422194
0.488217,0.440192
0.479242,0.416915
0.502126,0.40966
0.510229,0.436076
0.495886,0.441065
0.544358,0.478743
0.490987,0.451287
0.470104,0.402014
0.448754,0.427441
0.513569,0.456974
0.497768,0.446077
0.468512,0.42943
0.480937,0.423008
0.494716,0.429791
0.543505,0.647273
0.510913,0.439272
0.443313,0.431384
0.340701,0.45498
0.534714,0.46057
0.546752,0.538312
0.48674,0.440688
0.447399,0.435639
0.519254,0.461446
0.509245,0.421041
0.472525,0.45258
0.499375,0.445435
0.499954,0.429345
0.42175,0.408072
0.468848,0.393705
0.48437,0.447021
0.481606,0.430696
0.455215,0.408358
0.488342,0.420256
0.47996,0.43221
0.468274,0.465838
0.598009,0.439794
0.481393,0.413226
0.485591,0.43628
0.432907,0.404841
0.445038,0.449661
0.48509,0.41765
0.481454,0.419065
0.471882,0.425124
0.43,0.417239
0.479817,0.437427
0.488121,0.440412
0.498994,0.439883
0.503876,0.436563
0.50608,0.45643
0.465073,0.39494
0.481454,0.430261
0.517696,0.447499
0.473666,0.410855
0.500933,0.442404
0.479475,0.417539
0.504339,0.418597
0.445152,0.429598
0.550457,0.381827
0.43007,0.384625
0.463612,0.36507
0.501061,0.441455
0.49808,0.424987
0.465517,0.420555
0.467373,0.415577
0.487389,0.45174
0.551585,0.437937
0.517148,0.453516
0.540472,0.449639
0.517335,0.399014
0.495692,0.478261
0.502716,0.44498
0.503888,0.454048
0.492953,0.430407
0.51134,0.401005
0.494575,0.429714
0.517345,0.413901
0.510168,0.434285
0.511313,0.446258
0.525262,0.428698
0.523624,0.429593
0.506913,0.412549
0.482226,0.438588
0.530902,0.43356
0.533203,0.448315
0.50529,0.422251
0.506627,0.465462
0.468804,0.427025
0.496709,0.4268
0.482062,0.451086
0.483191,0.456722
0.487509,0.438421
0.486366,0.461022
0.501261,0.43025
0.479767,0.447127
0.520565,0.439807
0.52357,0.517096
0.534546,0.501835
0.496042,0.511247
0.537764,0.532282
0.483166,0.54449
0.518634,0.514004
0.521268,0.572743
0.480818,0.567196
0.439729,0.540194
0.493488,0.467971
0.492433,0.499635
0.436947,0.434837
0.418166,0.445053
0.40725,0.465253
0.424764,0.415436
0.43252,0.391775
0.424033,0.414207
0.430513,0.422699
0.470774,0.409766
0.418345,0.404464
0.421025,0.392015
0.46633,0.444145
0.440574,0.40826
0.427339,0.434675
0.470365,0.41718
0.451152,0.415593
0.460884,0.434071
0.404952,0.369895
0.412636,0.418473
0.425812,0.399395
0.423796,0.405852
0.44919,0.405959
0.467562,0.402252
0.435227,0.409905
0.435705,0.4016
0.463759,0.402409
0.454726,0.415096
0.433586,0.439314
0.418555,0.358058
0.428655,0.397802
0.432059,0.39666
0.433389,0.400051
0.439796,0.40945
0.451733,0.412276
0.427226,0.389056
0.473578,0.403478
0.413862,0.397519
0.452164,0.392725
0.432921,0.392229
0.428999,0.401849
0.423421,0.393013
0.473906,0.411639
0.466664,0.421955
0.46593,0.397586
0.458824,0.358664
0.449537,0.423051
0.485182,0.43662
0.470506,0.399159
0.445885,0.396958
0.47234,0.4123
0.448547,0.411014
0.464785,0.399724
0.468281,0.424561
0.487786,0.430229
0.431248,0.41641
0.437596,0.390309
0.46078,0.387556
0.488194,0.427826
0.499854,0.420297
0.470837,0.422862
0.498807,0.416212
0.429058,0.413108
0.43811,0.407996
0.493312,0.40873
0.483258,0.408532
0.483816,0.398482
0.447111,0.428237
0.414064,0.394594
0.410271,0.387259
0.439068,0.404529
0.442461,0.392393
0.440246,0.403681
0.428612,0.390323
0.399925,0.368048
0.42491,0.435228
0.442385,0.4118
0.483882,0.426752
0.425996,0.39046
0.40573,0.384901
0.456339,0.395122
0.464003,0.396157
0.471088,0.420948
0.465259,0.384757
0.466938,0.399453
0.458738,0.404625
0.399832,0.393294
0.44828,0.413161
0.453514,0.41476
0.464438,0.41516
0.455083,0.42218
0.444563,0.428041
0.418401,0.384029
0.418453,0.394101
0.436271,0.419706
0.426311,0.417402
0.480292,0.431636
0.449171,0.41498
0.452435,0.409725
0.444658,0.415245
0.448949,0.415119
0.469567,0.399758
0.430142,0.411244
0.452259,0.450834
0.423144,0.404841
0.44853,0.394025
0.432659,0.41163
0.436223,0.370753
0.436745,0.399034
0.456415,0.415694
0.448175,0.404672
0.481684,0.439096
0.480413,0.461791
0.45002,0.403511
0.444379,0.435025
0.45877,0.419383
0.416023,0.441436
0.43402,0.456624
0.447425,0.411226
0.460082,0.477155
0.415686,0.427067
0.441723,0.440445
0.447457,0.469467
0.455909,0.440319
0.399863,0.397324
0.437142,0.419417
0.452391,0.428539
0.443903,0.422513
0.449673,0.439593
0.454391,0.438351
0.448158,0.445583
0.447724,0.40422
0.447733,0.432671
0.459554,0.418748
0.44672,0.449174
0.399909,0.416526
0.397086,0.408801
0.438936,0.446249
0.429992,0.393658
0.430555,0.450406
0.485099,0.451838
0.459562,0.455078
0.475719,0.443005
0.418203,0.434928
0.418078,0.493794
0.434405,0.440547
0.518068,0.514329
0.461917,0.438793
0.495992,0.479631
0.488298,0.453986
0.532512,0.450147
0.697069,0.463603
0.50814,0.443584
0.389689,0.410601
0.701146,0.456192
0.50665,0.492493
0.401872,0.426216
0.645392,0.505203
0.421814,0.405985
0.465831,0.386862
0.437413,0.41438
0.44038,0.418598
0.415155,0.426656
0.513852,0.423697
0.423214,0.398191
0.469722,0.434979
0.480958,0.413896
0.560528,0.479025
0.593676,0.467317
0.433319,0.599943
0.466313,0.402886
0.486548,0.446577
0.60383,0.50516
0.496414,0.443212
0.622347,0.414665
0.392898,0.42913
0.704321,0.474067
0.507663,0.491831
0.402582,0.41309
0.65884,0.501915
0.23767,0.096115
0.215428,0.052021
0.217178,0.080793
0.233885,0.093115
0.178414,0.026529
0.195035,0.052826
0.245266,0.107576
0.203661,0.016901
0.164583,0
0.183889,0.01693
0.229247,0.107331
0.476581,0.2529
0.192987,0.040194
0.207207,0.034351
0.45841,0.134809
0.430457,0.483447
0.538803,0.296936
0.499939,0.24335
0.307584,0.254959
0.389913,0.411368
0.475929,0.36002
0.214436,0.366379
0.164776,0.173998
0.237792,0.341368
0.589562,0.354684
0.497606,0.273565
0.406196,0.217995
0.346974,0.298603
0.61933,0.422013
0.590554,0.573199
0.520439,0.353441
0.496897,0.433392
0.518719,0.345881
0.472736,0.390669
0.401259,0.431019
0.609311,0.402832
0.536467,0.28392
0.473019,0.498427
0.464563,0.488506
0.543705,0.451415
0.546129,0.374207
0.563908,0.412265
0.22145,0.214668
0.199708,0.181443
0.483671,0.361816
0.583691,0.34798
0.42901,0.302499
0.360091,0.317894
0.551245,0.430665
0.537565,0.38706
0.35649,0.457932
0.26983,0.460044
0.391369,0.587784
0.466553,0.295131
0.360759,0.23538
0.398702,0.290556
0.404822,0.268376
0.40108,0.249093
0.437605,0.326279
0.505933,0.323991
0.646687,0.417183
0.431253,0.290868
0.834368,0.519179
0.656582,0.435885
0.658603,0.458121
0.576757,0.449163
0.689942,0.528555
0.647115,0.273752
0.490359,0.405247
0.485725,0.290591
0.604561,0.50872
0.467747,0.341768
0.406835,0.282468
0.482453,0.369696
0.574502,0.428014
0.755639,0.491992
0.664316,0.35073
0.445249,0.322717
0.416536,0.271751
0.409196,0.278256
0.572046,0.473907
0.619272,0.463828
0.637499,0.434293
0.794133,0.519275
0.481248,0.365851
0.408515,0.243714
0.620738,0.455264
0.492278,0.374481
0.618294,0.456024
0.434455,0.330534
0.538524,0.427034
0.69675,0.495859
0.523526,0.375949
0.553089,0.29025
0.577765,0.310584
0.591814,0.464689
0.592267,0.444981
0.498693,0.45521
0.761361,0.624322
0.656452,0.35342
0.96432,0.548618
0.412604,0.270721
0.376978,0.246902
0.595322,0.468642
0.59885,0.523195
0.410297,0.301744
0.417156,0.256946
0.613652,0.399158
0.443558,0.339219
0.684817,0.518468
0.691539,0.426531
0.272975,0.380993
0.234081,0.407998
0.181731,0.402383
0.231631,0.347518
0.241627,0.438169
0.152411,0.345787
0.146693,0.360744
0.529455,0.314307
0.536043,0.349382
0.414302,0.518252
0.520988,0.37997
0.590203,0.150263
0.555622,0.401833
0.527086,0.451109
0.380139,0.402159
0.599476,0.396821
0.53322,0.285197
0.492742,0.510226
0.446728,0.486916
0.531383,0.386988
0.513009,0.422122
0.103229,0.315918
0.192964,0.349162
0.516719,0.420316
0.567395,0.375729
0.504224,0.343685
0.370476,0.33382
0.542114,0.43097
0.518125,0.426509
0.334651,0.419254
0.304817,0.473478
0.615831,0.581403
0.557221,0.315738
0.762627,0.472261
0.510253,0.437931
0.412866,0.271342
0.727028,0.471009
0.479048,0.359482
0.513359,0.410333
0.543208,0.428518
0.65775,0.389039
0.84149,0.464471
0.773476,0.480206
0.615339,0.414343
0.613968,0.339438
0.788918,0.475857
0.670948,0.469899
0.673762,0.297259
0.476127,0.390211
0.719753,0.50451
0.46752,0.353247
0.675975,0.521482
0.499499,0.373244
0.492598,0.355749
0.489789,0.328976
0.708478,0.455521
0.529555,0.377515
0.513624,0.347297
0.484428,0.332946
0.475212,0.315803
0.668719,0.462014
0.531019,0.415361
0.498551,0.364893
0.480807,0.360309
0.707846,0.487303
0.487462,0.408828
0.409063,0.345964
0.42687,0.317998
0.420192,0.298494
0.661926,0.462473
0.411902,0.369853
0.421067,0.36565
0.436254,0.296198
0.416426,0.339611
0.626709,0.476057
0.444022,0.364577
0.430646,0.311887
0.424259,0.308229
0.409834,0.333304
0.435558,0.349237
0.434638,0.307014
0.415261,0.30064
0.447965,0.292807
0.664333,0.42487
0.381202,0.324994
0.406169,0.30685
0.419528,0.367021
0.654896,0.54915
0.459765,0.40309
0.454029,0.196598
0.453861,0.211831
0.412406,0.173248
0.458387,0.199406
0.428011,0.214008
0.624551,0.427089
0.32476,0.060984
0.575109,0.374262
0.386534,0.129785
0.317166,0.209204
0.566114,0.342209
0.802175,0.444247
0.322822,0.218075
0.35594,0.298839
0.745753,0.445679
0.718971,0.460129
0.805102,0.51826
0.321675,0.225306
0.522097,0.327225
0.305696,0.241465
0.362284,0.251169
0.333903,0.203229
0.528911,0.325208
0.735572,0.339947
0.342715,0.260922
0.364015,0.239428
0.294036,0.193304
0.505079,0.312573
0.278979,0.211773
0.317759,0.250644
0.319452,0.215548
0.307569,0.202409
0.748222,0.449671
0.328947,0.228364
0.469866,0.289526
0.339482,0.240264
0.786721,0.435801
0.300087,0.200192
0.309288,0.208752
0.463387,0.267026
0.283406,0.215458
0.607437,0.382949
0.655207,0.413357
0.635255,0.389215
0.282358,0.164537
0.645013,0.338583
0.617792,0.385439
0.633796,0.383493
0.567795,0.327011
0.664891,0.421579
0.64413,0.402486
0.474488,0.234742
0.613091,0.376442
0.346124,0.318341
0.40876,0.252998
0.652526,0.390959
0.652427,0.409115
0.626401,0.369095
0.66196,0.352339
0.546981,0.34071
0.62289,0.351652
0.650847,0.402013
0.658876,0.406545
0.538703,0.34327
0.331617,0.173096
0.458877,0.283013
0.634098,0.376606
0.603802,0.405115
0.646502,0.392019
0.637385,0.373529
0.665777,0.39765
0.6516,0.380898
0.659058,0.376235
0.555659,0.342336
0.574331,0.371873
0.502826,0.282051
0.599611,0.323526
0.444346,0.228004
0.493864,0.278539
0.43899,0.219451
0.801721,0.783859
0.764284,0.762685
0.758483,0.71984
0.782913,0.772567
0.797739,0.85613
0.823377,0.842774
0.786576,0.710108
0.780453,0.815083
0.770539,0.793708
1,0.874784
0.788453,0.692808
0.793503,0.731639
1,0.967166
0.810009,0.748496
1,0.932837
0.820966,0.762597
0.806008,0.785021
0.794672,0.740054
0.82026,0.751567
0.801337,0.758792
0.739369,0.727391
0.860654,0.845684
0.800592,0.766305
0.841235,0.814921
0.977298,1
0.778932,0.782564
0.770929,0.807174
0.812027,0.716251
0.789084,0.724091
0.741411,0.909964
0.808066,0.740803
0.773764,0.850549
0.800073,0.774331
0.86394,0.777157
0.783916,0.748867
0.789229,0.769667
0.815637,0.73246
0.749611,0.782641
0.797215,0.783913
0.837856,0.812533
0.825661,0.840766
0.852666,0.851038
0.806126,0.773327
0.850703,0.885895
0.802083,0.734025
1,0.915692
0.770995,0.813784
0.819307,0.777715
0.794109,0.712044
0.777121,0.75318
0.863022,0.835536
0.751069,0.731807
0.852082,0.791817
0.953537,0.842095
0.773047,0.759894
0.909426,0.863781
0.829406,0.841451
0.880536,0.906813
0.861801,0.805383
0.884174,0.880829
0.75079,0.751493
0.833157,0.751984
0.713714,0.892813
0.640863,0.8373
0.810004,0.743777
0.832672,0.802496
0.811542,0.844998
0.8857,0.787344
0.872014,0.803291
0.821886,0.766495
0.801543,0.736964
0.691688,0.949771
0.821763,0.736928
0.799383,0.811412
0.960816,0.862223
0.826188,0.714165
0.778682,0.783561
0.843819,1
0.804676,0.804151
0.819652,0.780352
1,0.956023
0.771248,0.791322
0.808714,0.759361
0.753395,0.811966
0.832522,0.7592
0.778668,0.826489
0.790781,0.821384
0.756276,0.868915
0.787116,0.830097
0.865371,0.819874
0.788033,0.818674
0.78579,0.825483
0.831529,0.81877
0.74935,0.799961
0.740015,0.817101
0.852675,0.755864
0.849783,0.866169
0.825901,0.764546
0.770371,0.737441
0.81992,0.821031
0.824008,0.799722
0.768284,0.778551
0.735757,0.860334
0.774067,0.725947
0.785264,0.787349
0.829206,0.824285
0.805247,0.838109
0.832095,0.906793
0.773151,0.811316
0.796889,0.874021
0.754999,0.72641
0.811201,0.743863
0.858671,0.829204
0.810307,0.7055
0.737066,0.797603
0.749702,0.686573
0.752907,0.749134
0.798632,0.788022
0.831061,0.775212
0.768713,0.711732
0.801437,0.687347
0.799292,0.710169
0.845255,0.783053
0.829477,0.878493
0.72406,0.751753
0.771296,0.745046
0.760536,0.789259
0.798737,0.781564
0.756377,0.764806
0.812754,0.843197
0.851273,0.84126
0.774212,0.776885
0.783464,0.776379
0.666131,0.808268
0.781621,0.845855
0.815309,0.786331
0.781603,0.788398
0.79102,0.801127
0.809399,0.84281
0.739203,0.724006
0.769721,0.860854
0.729063,0.859601
0.820046,0.80993
0.770366,0.790831
0.765509,0.815938
0.746826,0.787631
0.782582,0.777563
0.847472,0.992911
0.800614,0.832922
0.829047,0.86984
0.866979,1
0.653554,0.924034
0.822042,0.744315
0.800696,0.841798
0.870296,0.863569
0.733431,0.868652
0.8233,0.811448
0.795887,0.732225
0.79451,0.76642
0.775435,0.752324
0.762557,0.721287
0.86064,0.83372
0.689173,0.88988
0.71153,1
0.90132,0.879964
0.833553,0.858236
0.880584,0.838045
0.863969,0.828273
0.836661,0.85041
0.822236,0.769255
0.877685,1
0.820909,0.720706
0.897917,0.860499
0.82523,0.810078
0.901551,0.85839
0.837583,0.831839
0.799815,0.81064
0.815122,0.755556
0.808967,0.760956
0.779906,0.70026
1,0.714824
0.776441,0.815906
0.845401,0.790425
0.851748,0.881345
0.829664,0.803118
0.82873,0.98183
0.724829,1
0.785779,0.763254
0.781115,0.861994
0.781436,0.717551
0.826911,0.809331
0.782087,0.743438
0.773823,0.706623
0.765075,0.799025
0.822958,0.760737
0.810937,0.751197
0.805177,0.755474
0.812492,0.763728
0.828447,0.777046
0.814939,0.84369
0.808097,0.796333
0.771088,0.799186
0.807433,0.758837
0.802147,0.76032
0.769674,0.801731
0.789093,0.717778
0.804018,0.880153
0.75693,0.841419
0.807848,0.797206
0.75163,0.81236
0.835185,0.744625
0.801651,0.779103
0.842329,0.863394
0.776688,0.718719
0.822889,0.748607
0.786434,0.866428
0.78894,0.740926
0.829319,0.786515
0.784733,0.793377
0.763494,0.774607
0.89524,0.936558
0.819934,0.77364
0.821336,0.733191
0.800427,0.81293
0.854403,0.813596
0.82183,0.783018
0.787897,0.843538
0.799462,0.747318
0.849265,0.798655
0.805955,0.800986
0.77237,0.869759
0.780153,0.78256
0.757114,0.752486
0.869802,0.877769
0.752948,0.716132
0.820993,0.787507
0.78397,0.738892
0.792583,0.81214
0.771633,0.758026
0.741465,0.749141
0.790081,0.795175
0.749525,0.713034
0.837793,0.821349
0.773386,0.697281
0.925638,0.986033
0.809675,0.799001
0.735998,0.847257
0.841454,0.787084
0.878812,0.952822
0.806375,0.754032
0.86936,0.885497
0.787989,0.716508
0.806548,0.79501
0.761939,0.763247
0.742552,0.725596
1,0.859998
0.736885,0.819038
0.757057,0.789392
0.880987,0.880725
0.922383,0.922725
0.900159,0.940918
0.943895,0.833845
0.861052,0.729701
0.938232,0.949173
0.909712,0.779505
0.925578,1
0.948862,0.749518
0.903233,0.890837
0.88459,0.831345
0.894544,0.917525
0.896819,0.837633
0.887643,0.804564
0.874388,0.831957
0.857247,0.838382
0.818491,0.908183
0.966944,0.991526
0.869234,0.796653
0.895212,0.867655
0.883447,0.850311
0.81466,0.837721
0.847197,0.850503
0.828564,0.960083
0.855446,0.856598
0.811241,1
0.731105,0.919598
0.825343,1
0.83215,0.854426
0.766002,0.914514
0.685537,1
0.823952,0.888994
0.793363,0.834852
0.796719,0.820773
0.726855,1
0.846883,0.814443
0.96175,0.837128
0.825302,0.962767
0.901291,0.800536
0.823671,1
0.862238,0.902897
1,0.978482
0.762308,0.967086
0.880161,0.763852
0.790827,1
0.907461,0.795543
0.696918,1
0.819148,0.916326
0.828918,1
0.882598,0.913935
0.771851,1
0.89006,0.823964
0.773886,0.961759
0.752301,1
0.780222,1
0.846273,0.951102
0.752141,1
0.941262,0.875359
0.77915,1
0.870202,0.920051
0.868463,0.922844
0.888653,0.925923
0.961748,0.951668
0.949771,1
0.890385,1
0.749576,1
0.819301,0.896923
0.911634,1
1,0.890718
0.932626,0.997183
0.909379,1
0.773334,0.918877
0.826048,0.935692
0.737408,0.919566
0.85209,0.884084
0.979409,1
0.976813,1
0.792089,0.884868
0.849384,0.895555
0.67516,1
1,0.974365
0.815341,1
0.853262,0.886215
0.92265,0.918514
0.83778,1
0.717454,0.992462
0.711857,1
0.758526,0.996487
0.810946,1
0.886936,0.851452
0.763665,1
0.885735,0.886407
0.764222,0.992004
0.79101,0.852192
0.958701,1
0.981196,1
0.947545,1
0.922309,1
0.943349,1
0.674789,1
0.908857,0.917869
0.998265,1
0.83341,0.942194
0.839508,0.903561
0.706906,1
0.838654,0.970944
0.892319,0.747878
0.665635,1
0.799054,0.931738
0.774012,1
0.877263,0.758183
0.788393,0.930969
0.822996,0.754338
0.779835,1
0.800929,1
0.879734,0.946117
0.787892,1
0.834879,1
0.79705,1
0.675378,1
0.862486,0.85288
0.770609,1
0.800442,0.963184
0.769149,0.991715
0.804257,0.966039
0.746399,0.953715
0.885366,0.717541
0.747559,1
0.753325,0.85668
0.837517,1
0.776535,1
0.667662,1
0.864689,0.806742
0.743985,1
0.79838,1
0.751557,1
0.795242,1
0.7048,1
0.762444,0.986051
0.577586,1
0.779811,1
1,0.934278
0.71858,1
0.730495,1
0.771032,0.981065
0.85648,0.856431
0.619076,0.466606
0.699933,0.599948
0.672021,0.583871
0.73095,0.659521
0.752113,0.651641
0.728527,0.672258
0.787926,0.701046
0.758954,0.660996
0.743624,0.67366
0.777475,0.634803
0.811794,0.67761
0.763027,0.648164
0.78847,0.616498
0.766029,0.712337
0.756783,0.598136
0.74561,0.61497
0.71552,0.594441
0.715629,0.624173
0.764232,0.659708
0.787788,0.63026
0.752592,0.637199
0.756697,0.61582
0.745601,0.618998
0.730242,0.587849
0.773879,0.635854
0.656418,0.49426
0.773163,0.604314
0.760324,0.673812
0.753005,0.550012
0.712021,0.628414
0.830363,0.656876
0.750084,0.611522
0.721829,0.593101
0.764772,0.654505
0.759863,0.629943
0.78026,0.622529
0.739423,0.644799
0.753846,0.631215
0.810594,0.628779
0.76032,0.620239
0.730238,0.581162
0.782621,0.64131
0.782754,0.697353
0.727077,0.612021
0.781491,0.640414
0.803208,0.620778
0.737802,0.630219
0.774429,0.648027
0.734043,0.556249
0.771914,0.589794
0.726272,0.555375
0.724008,0.659153
0.710601,0.539918
0.709743,0.591681
0.670884,0.639381
0.781347,0.538915
0.746867,0.585278
0.766604,0.661928
0.7146,0.705883
0.71526,0.656514
0.71455,0.687916
0.714561,0.713974
0.694046,0.703536
0.673815,0.671351
0.70096,0.680562
0.709053,0.620188
0.658512,0.630105
0.694714,0.684069
0.601302,0.644257
0.495689,0.536827
0.687107,0.697943
1,0.997816
0.906012,1
0.481239,0.550322
0.818727,1
0.913444,0.748964
0.777795,0.767024
0.680168,0.588697
0.559268,0.528878
0.608775,0.678863
0.635444,0.617869
0.69246,0.587939
0.495706,0.536468
0.468491,0.5205
0.639362,0.764982
0.687561,0.599824
0.54017,0.542854
0.736903,0.612141
0.378714,0.712596
0.648355,0.744197
0.464971,0.538069
0.445822,0.520566
0.701826,0.586239
0.483352,0.509379
0.582679,0.592789
0.50551,0.534144
0.60742,0.561511
0.829275,0.742028
0.48562,0.528871
0.458753,0.514999
0.734006,0.632985
0.860584,1
0.504364,0.51335
0.421039,0.494577
0.424294,0.576184
0.591661,0.652519
0.969029,0.956159
0.508205,0.536517
0.428914,0.537521
0.458454,0.536904
0.378187,0.577621
0.520319,0.571575
0.975631,0.9287
0.999492,1
0.536997,0.532931
0.428137,0.552392
0.682671,0.5676
0.461641,0.561496
0.456358,0.556347
0.666278,0.755601
0.685099,0.61073
0.74434,0.662235
0.762211,1
0.500467,0.517407
0.403119,0.586592
0.283054,0.69402
0.708329,0.619262
0.559108,0.524446
0.663813,0.705145
0.689289,0.614046
0.491154,0.510775
0.618241,0.575659
0.582696,0.624368
0.551141,0.556112
0.515254,0.565693
0.705614,0.600548
0.602827,0.678137
0.555666,0.543844
0.659913,0.590148
0.6785,0.611935
0.497786,0.53366
0.578966,0.717216
0.466473,0.547416
0.546741,0.552924
0.667755,0.583597
0.685901,0.598769
0.545135,0.524924
0.593062,0.569579
0.306581,0.541103
0.68841,0.608394
0.563935,0.543271
0.537724,0.547169
0.677327,0.572231
0.560414,0.539353
0.68146,0.608506
0.628881,0.670609
0.693316,0.599973
0.686987,0.601447
0.495884,0.524675
0.778676,0.645115
0.900761,1
0.80841,1
0.853543,0.894884
0.515312,0.529109
0.715228,0.701272
0.723911,0.597621
0.581991,0.533151
0.716067,0.616116
0.646186,0.666925
0.537028,0.524733
0.700029,0.607989
0.508981,0.536281
0.646687,0.70362
0.308872,0.666321
0.71407,0.591413
0.695997,0.605528
0.557417,0.529815
0.628148,0.707333
0.70717,0.589698
0.683394,0.593144
0.503317,0.533339
0.681392,0.684725
0.716672,0.601735
0.558636,0.544061
0.699788,0.587891
0.643423,0.69228
0.512737,0.535505
0.465092,0.530544
0.664039,0.582293
0.695022,0.621932
0.492604,0.53071
0.592848,0.548082
0.623945,0.595818
0.691752,0.592565
0.484912,0.551379
0.708107,0.588019
0.68469,0.582558
0.485883,0.524508
0.482711,0.521342
0.702603,0.554591
0.662261,0.555271
0.567243,0.553915
0.680267,0.734683
0.715014,0.583122
0.477655,0.519157
0.472341,0.542246
0.483584,0.52242
0.893648,0.98594
0.894714,0.857769
0.723365,0.74581
0.790182,1
0.756048,0.608741
0.707934,0.610555
0.679941,0.590094
0.725639,0.659108
0.894179,1
0.512417,0.530212
0.458652,0.537203
0.640642,0.559894
